tipus,szerzo,cim,vers,link
neg,K.tina,Apa,"Végig itt volt, De magától mindig eltolt, Sosem tettem érte, sem ellene, Mert nem érzem, hogy ezt nekem kellene. Túl sok év eltelt, És most az eredménye is meglett, Nem érzem úgy, hogy volna, Valójában sosem voltunk jóban. Csak bántott idáig, Apa, kérlek, engedj hazáig, Nem érzem magam biztonságban, Mikor itt vagy, inkább egy hurrikánban. Elfogyott a levegőm, Úgy érzem, eljött az én időm, Hagyd kibontani szárnyaim, És tűnj el! Hagyd békén a vágyaim!",https://poet.hu/vers/391084
neg,Szeleczky Lilla,Túlélem,"Ha minden mulandó, én miért maradjak örök, mit ér a léptem, ha csak ismétlődnek a körök? A szívem bánatos, és én már még csak sírni sem tudok, minden, amit érzek, már nekem sok, és nem akarom. Fáj minden, amit csinálok, tudom, hogy nem érted, de minden a magányba vész el, és én mindig, mindig ott, ott maradok. A sok üres perc, amit megélek, vagy inkább túlélek, mert én ezt az egészet nem nevezném életnek. Tudom, hogy én vagyok az, aki a rossz az egészben, de nem hiszem, hogy olyan nagy dolgot kérek azzal, hogy értsetek meg egy kicsit, mert nem tudom egyedül megélni a legnehezebb perceket. Ha azt kéred, hogy beszéljek, nem valószínű, hogy fogok, mert mégsem akarlak terhelni ezzel az egésszel, mert a nagy részét... azt én sem értem. Nem tudom, hogyan lehetne jobb, mert én próbálkozom, de ha folyton ugyanoda térek vissza, nekem hogy lesz ez jobb? Beleuntam már mindenbe, nem érdekel az élet, és az sem kell, hogy segítsetek. Majd valahogy úgyis túlélem.",https://poet.hu/vers/391018
neg,Szecsei Melanie,Minden összedőlt,"Majdnem egy hete volt a baleset, Azóta nem tolom a szekeret. Az egész életem megállt, Minden tervem messzebb szállt. A hobbimat, amiért élek, Elvették a körülmények. Minden olyan túl szépen haladt Addig a pontig, ameddig el nem porladt. Visszaestem megint egy mélypontba, Gombóc van a torkomba`. Összeszedni magam ismét, És keresni a békét, Az minimum egy félév. Törött bordával fekszem, Próbálom feldolgozni, hogy ez egy újabb vesztem. Nem csinálhatom, amit szeretek, Az egész életben elveszek. Minden, amiért dolgoztam, Azt elbuktam. Szemem láttára hullottak szét az álmaim, Letörtek ismét a szárnyaim. A férfi, aki kellett, Az csak átvert. A legrosszabb időben jött, Mégis lekötött. Figyelmemet elnyerte, hogy neki kellek, De nem mindegy, hogyan tetszek. Amilyen a lelke, Úgy viselkedett velem szembe`. Szenved ő eleget, Hisz azt sem tudja, mit kereshet. Mindent eláztatnak a könnyeim, Fájnak a sebeim. Mikor a sors elássa a terveid, Minden boldogság elveszik.",https://poet.hu/vers/390792
neg,Dr. Furján Attila,A hajléktalan senki,"Felszáll a HÉV-re a hajléktalan, kezében egy kis szatyor, látszik, hogy hontalan. A kis cigarettacsikkből még egyet szív, és eldobja, de a HÉV-vezető már ordít is rá, ""dobd el a cigit te...!"", és tovább korholja. ""De hiszen már eldobtam"" - mondja halkan, szemét lesütve, fel sem mer nézni, mert tudja, hogy ő a hajléktalan senki, aki nincs becsülve. Csendesen felszáll, körülnéz, nem sokan vannak a kocsiban, de őreá mindenki megvetően néz. Kevesen szálltak fel, hely van bőven, nem áll senki, szemét senkire rá nem meri vetni, mert tudja, hogy mindenki szemében ő a hajléktalan senki. Öltözete tiszta, látszik rajta, hogy nem részeges szörny, fehér szakálla van, szatyrában kevés ruha, és egy kis könyv. Fáradtnak látszó szeme néha becsukódik, a fejével is bólogat, nyakában egy egyszerű, nagy kereszt, amit szürke, kopott láncon lógat. Többször odanyúl, megérinti, ő ezt fontos kapcsolatként éli. Nem tudni, korábban mi lehetett, volt-e családja, valamikor talán otthona is volt, de mind elveszett mára. Nem tud ő már az emberekben bízni, tudja, hogy mindenki szemében ő a hajléktalan senki. Csak ez a kereszt, ez nagyon kell neki, rajta a Megfeszített, mintha valamit mondana neki: ""Látod, érted is szenvedtem és meghaltam a kereszten, ha hiszel bennem, fogom a kezed, és el nem eresztem. Velem vagy, ne félj, még egy kicsit tarts ki, szeretlek téged, az enyém vagy, és nem egy senki. Nemsokára velem leszel az örök hazában, ott majd elfelejted a sok szenvedést hamvában. Csak tarts ki, és higgy bennem végig, ez a kereszt a te menedéked lesz a sírig."" Kis könnycsepp gördül a szeméből rá a keresztre, a kereszten keresztül a Megfeszítettre. A lenyugvó nap fénye megcsillan benne. Az öreg elmosolyodik, mintha ettől kicsit boldog lenne. Látszik, hogy a keresztet senkinek nem adná, ez a legnagyobb kincsem - mondaná. Ha haldoklik, már csak a keresztet akarja, hiszi és tudja, hogy a Megfeszített őt el nem hagyja.",https://poet.hu/vers/390742
neg,Assli Samak,Üresség,"Lelkem nyugtalan, Lassan elhal, Testem erőtlen, A világ felfal, Szívem üresség, Már nem dobog, Szemem kiszáradt, Már nem zokog.",https://poet.hu/vers/390633
neg,Szénási Pál,Búcsú a peronon,"Egy kedves, szürke asszony áll a peronon. Szeme könnyben úszik, mint fátyolos tükör. Fájdalma végtelen, éget és monoton, Néma zokogás, mi kifacsar, meggyötör. A megkopott vonatból egy baka integet, Cserepes ajkára kifeszít egy mosolyt. A frontra indul e kínkeserves menet, A kis mosolyra bánat könnye folyt. Vonatfütty. Ordítva útra kel a gép. A nőből egyszer csak előtör az anya, Csak suttogni tud, mert a kín beletép: Zoknit vegyél, meg ne fázz éjszaka!",https://poet.hu/vers/390526
neg,Kész Emília,Segítség!,"Ígérem, jó leszek, Ha kell, több terhet magamra veszek! Csak most segítsetek, Bajomra jó megoldást kerítsetek. Múltamtól, de nagyon félek! Ha a múltam lesz jövőm, nem élek! Plútóm, annyira gyűlöllek, Életemből egyszer elüldözlek. Miért éppen te segítesz? Minden szavaddal mély vízbe merítesz, Aztán fojtogatni kezdel, Majd mikor fuldoklok, eleresztel. Most viszont kell az áldozat, Így elkerülhető a kárhozat. Plútóm előtt fejet hajtok, Közben a segítség után kajtok. Szenvedek hát, hogy jobb legyen. Napom újra karja közé vegyen. Remény, égj picit még bennem, Ne hagyd, hogy most el kelljen vesznem!",https://poet.hu/vers/390479
neg,MikRobi,Fal az ablakom előtt,"Kinéznék, de nem tehetem, valami gát van előttem, lehet, hogy már menni kell, pedig még csak jöttem. Nem értem e szorongást, mely fojtja a szívemet, nem veszem fel másét, csak a saját ingemet. Szeretnék már mást is látni, nemcsak a szomorú képem, nem láttam én mosolyt bizony, nagyon régen. Meguntam e látványt, e görbe tükörképet, jó lenne már látni végre valami szépet. De a fájdalom és a szorongás mélyen a szívemben nőtt, meggátol a látványtól, mint egy fal az ablakom előtt.",https://poet.hu/vers/390394
neg,Ördög Attila,A tetőn,"Mikor kint állsz a tetőn ugrani készen, Lehet, fiatalon vagy vénen, S lenézel fentről a világra, Kérded, más mit csinálna? Akarnak szolgának, akarnak erőnek! Akarnak megfelelőnek! Ki akarnál szállni az egészből, Nélküled majd eldől! De része vagy a létnek, Az örök megfelelésnek! S leszállsz a széléről, A megkülönböztetésről!",https://poet.hu/vers/390348
neg,Vizer András,Az önpusztítás démona,"Lelkem mélyén zúg az önpusztítás démona, suttogása lassú, akár csendes zongora. Mérgezi napjaim: miért voltál ostoba? Szíven üt, de a ritmusa már csak tétova. Álmom romján ül minden éjszaka démona. Szemeimből a fény kihunyt, sötét csillagba révedek, hol nincsen se fény, se válasz soha - az elmúlás ígéretét hordja még oda. Magamban hordozom a sötétség démonát, mosolyom mögött kesergés áll, mit lakat zár. Minden perc egy penge, mely húsomba kapva vág, merre járok? Őrzöm Önpusztítás Nagy Urát!",https://poet.hu/vers/390319
neg,MP,Vihar,"Szólni nem tudok, némán állok, mint az a tölgyfa, melyet villám sújtott, de él még - kérdi a szél tőle: ""Hányszor bírsz még így? Ha megint jön a vihar, állsz-e?"" Válasz nincs rá, csak roppan a kérge - s hallgat a lombja.",https://poet.hu/vers/390317
neg,S. Levente Wernus,Fulgur és a villámszövők,"Villámok futnak végig a hátamon, Villámok zúznak végig a határon, Zúg velük minden porcikám, Reszket a test, mint pusztai délibáb, Nő vele a hullám, elfedi az ördögi csáb. Átjárnak az éles gondok, Ráznak belülről, testem sínylik. Rángat minden önző szónok, Vészharangot viharrá verik. Nem hagyja abba, ráng, ordibál, Ez kivégzés, nem egy bál, Nem hagyja abba, ráng, ordibál, Nem hallgat meg, csak cibál... Villámok kósza hálója fojtogat, Szövik ruhám, szövik, túl feszes már. Dagályt keltenek, jő a szökőár. Nő velük ez az ingatag, tajtékzik rám, Nagy árat fizet lelkem, ez a fekete vám... Kérdenéd, miért fogom a szikra végét, Miért nem engedem el, vetek véget? Nincs nekem ebben tettem, kedvem, Rúgok, kapálózok, de a Fulgur fenyeget. Rángat, mint egy ördögi rontás, Most az egészet újra éljem át? Parancsol, teszem, mit kíván, Idegen rángatja a rongybabát. Érzem, húsomba váj, vihart utasít rám, Megválnék tőle, hozzám nőtt rég már, Ott van minden zsigerben, vérben, verítékben, Lesi, lök, rontom gondom, tűzbe szít, Csontomba szeget, engem térdre kényszerít. Üres lény, szapora szerződmény: Madzagon rángat, ha jő az új futam, Szavára fogékony leszek, s voltam. Bántani kénytelen, idegben velőtlen, Csapásban új mag, fertőzött minden. Mindegy, hogy kósza vagy röpte, A villámot nem érdekli, hol csap le, Fába, szívbe vagy erős elmébe. Találat biztos, túlélni kétséges... Láthatatlan kés és tű, Villámfonallal kezében, Elkövető ugyanaz fő: Ő csatát sosem veszt, Superesse dubium est, Rémes-vészes, erőt elvesz, Superesse dubium est, Tűvel fonalat elmédre tesz...",https://poet.hu/vers/390204
neg,Szeleczky Lilla,Bánt engem ez a dolog,"Bánt ez a dolog engem, mégsem érti senki, mintha hibáim köveiből építenék hidat, amiről valaki mindig le akarna lökni. Talán én vagyok az, ki ezt meg akarja tenni, de kezeim már nem tudnak kapaszkodni, érzem, csúszik alólam a talaj, nem bírom tovább tartani. Bánt ez a dolog engem, mégis lépek tovább, akkor is, ha már csak azt érzem, félek minden lépéstől, és az út, amelyen taposok, égeti a lábam. Nem hagyom, hogy a mélység lehúzzon engem, mert valahol vár rám a megnyugvás a csendben.",https://poet.hu/vers/390202
neg,Bera Irén,Megbékélés,"Hideg van. Érzem, sündörögsz körülöttem. Hátborzongató hűvös árad belőled. Jeges fuvallat a kaszád suhogása. Csókot lehelsz kiválasztott homlokára. Nem számít, özveggyé lesz, vagy síró árva... Pontosan ügyelned kell statisztikára. Neked, s leplednek senki, semmi sem árthat. Csak suhogtatod kíméletlen kaszádat. Jeges légtér, megváltás marad utánad. Akinek hirtelen veszed el életét, Ott fájdalom örökre felüti fejét, Akinek már csak kínszenvedés a léte, Neki békességet hoz kaszád pengése. Hozzátartozóknak szenvedés e béke... Csak Isten Fia született örök létre.",https://poet.hu/vers/390162
neg,Papp Ádám,Új szavaim,"Furcsa egy érzés, homályszagú, Törékeny s tűnékeny állagú. Itt vagyok, maradtam, ki voltam. Nem ott, nem úgy, de belül mégis. Hisz vagyok, mint testbe zárt szellem, De nem úgy már, mint élő ember, Most már nem érzem, mi jó, mi rossz, Új szavaim: van és történik. Ezt tudom. S azt, hogy halott vagyok. Mondják, ha rebben egy pillangó, S szárnya, megváltozik a világ, S e téves változás sírba zárt. Porsírba, mely másnak csupán test, De én itt ragadtam, itt, ebben Az élő, lélegző temetőben, Csendben, új s furcsa szavaimmal. Miket nem éreztem s nem láttam, Még a pillangó hibájával, S félholtság tévedésével sem, De már látom, hiszen ez vagyok. Néhány tűnődő, téves rabszó, S semmi más, csak halott, bezárt szó.",https://poet.hu/vers/390158
neg,Csirke Zoltán,Anyaszív,még a fény is sötétbe rohan a húsok roncsain pillanatra áll meg nézi az ártók dolgait ahogy a test és a vér őrjöngve egymásnak feszül gyilkos immár mind kiket anyaszív szelídségre szült tébolyult jelenbe vág a törtperc-mutató illan a levegő sietve akár egy kényszerutazó görcsbe dermed az erő a gyengeség sorra elmerül áldozat immár mind kiket anyaszív emberlétre szült.,https://poet.hu/vers/390126
neg,Vas Réka,Csak ennyit jelents nekem,"Döntés. Jó-rossz-tökmindegy. Az én hibám. Saját meggondolatlanságom után mentem, Én csesztem el mindent! És akkor jön az a kesernyés íz, Szúrós szag, A szívem kettőt félrever - Bűntudat vagy. Tudtad? Rád is ragasztottam, Nehogy már csak én legyek beteg. Kaparjon neked is a torkod. Fáj- da- lom. Mondd utánam. Betűzd: hogy sajnálom! Érted, amit mondok? Mondd már ki, hogy sajnálod! (Tudom jól, sosem sajnáltad.)",https://poet.hu/vers/390035
neg,Tiba Ferenc Zsolt,Fellegekbe mártott arcok,"Szerettem a sötét és szűk helyeket, nem véletlen, Hogy arcomat is mindig kapucnimba tehettem. Szemeim ugyan nehezteltek e szívtelen világra, De a szeretetre azért mégiscsak vágytak. Szeretem, ha úsztam a vízben az eső végett, Jobban is nézett ki az arcom így befelhősödve. Persze, úgy tettem, mintha félném a vihart, De közben alig vártam, mikor szakad az ég újra. A fény torzításán is áttörvén, dübörögjön hát az a mennydörgés. Minden fájdalmon átdobolok! Mondd, mit kéne tennem? Ez a heves dübörgés egyre féktelenebb. Egy harmonizáló kvartettben tervezek pengetni, Amit egy forradalom kirobbantása fog követni. Hangoztasd erőteljesen! ""Mondd, mit kéne tennem? Egyre vadabb vizekre evez természetem.",https://poet.hu/vers/389995
neg,Lénárt Anna,Nagyapa meséje,"Kisgyermek voltam, mikor nagyapám térdére ültetett, és a háborúról mesélt nekem. Ráncos kezével gyér hajába túrt, sokat látott szemével a semmibe bámult. Kíváncsian néztem a megfáradt arcot, vártam, hogy meséljen a harcról. Szomorúan nézett rám, mondandóját halkan kezdte: ""Két háborút is megéltem... szép emlékem nem maradt egy sem. A betemetett lövészárkok némán őrzik a háborúk fájdalmát, a csendes imát, a megnyomorítottak segélykiáltását. A katona parancsot teljesít, harcol a mellette állóért, otthon hagyott családjáért. Háborút a politika indít, önzés, hatalomvágy az indíték, nem számít az emberélet, a győzelemért mindent beígérnek."" Nagyapó halkan szipogott, eltemetett emlékeivel viaskodott. - Fegyverropogás törte meg a csendet, gránát, akna, bomba egyszerre robbant, repeszek, leszakadt végtagok, élettelen testek borítják a romba dőlt tájat - Szívem hevesen dobogott, szememben könny csillogott, a háborúról fogalmam... akkor még nem volt. Sebek... van, amit szánakozva mesélünk, a valódiakat azonban nem láthatja senki, a hadviselt ember titokként őrzi.",https://poet.hu/vers/389889
neg,Szabó Bálint,Pusztulni hagytam,"A félelem felüvölt bennem, a fájdalom darabokra tép. A rettegés kést fog ellenem, már egyetlen porcikám se ép. A bánatom szétmarja lelkem, az önvádam végképp` gúzsba köt. Nyugalomra sehol sem leltem, sebeimbe egy légy beleköp. Ténfergek, nem élek igazán, gyógyszereim tompítják agyam. Nem vagyok jobb, mint egy szeszkazán, mindenemet pusztulni hagytam.",https://poet.hu/vers/389785
neg,Nesszus,Nőhet virág kínok alatt,"Eső nem mossa, a nap se fénylik, De gyökere az égbe vágy, Szirmait folyton letépik, Mégis új szirmokat ringat tovább. Gyökere seb, törzse emlék, Kín ez a föld, de benne remél, Nem kertben nőtt, nem őrizték, S mégis hajtott - s ma is él.",https://poet.hu/vers/389688
